id,advertiserId,advertiserName,postId,text,media,type,html,timestampPosted,timestampParsed,privacy,createdAt,updatedAt,candidateParty,views,url,like,love,haha,wow,sad,angry,comments,shares,interests,links
1682645,156656398155,Primavera Sound,10156118257783156,#PrimaveraUnchained Tickets: http://bit.ly/ticketsPS18,https://scontent-vie1-1.xx.fbcdn.net/v/t1.0-1/p100x100/22688828_10155855140343156_2107482115521785122_n.jpg?oh=ffc2f955be19fc161f90cc802b05a054&oe=5B218C11;https://scontent-vie1-1.xx.fbcdn.net/v/t31.0-8/27173995_10156118251693156_5088435990943876773_o.png?oh=1ff60edd3c6ed6a40b26bb2ccc894f05&oe=5AEAEAD1,,,,2018-01-29T14:07:07.258Z,Öffentlich,2018-01-29T14:07:27.749Z,2018-01-29T14:07:27.749Z,,,https://facebook.com/10156118257783156,55000,8300,,3000,,,8300,7600,Noisey;Primavera Sound;Stereogum
1775490,234218833769558,ESL One,313928149131959,Kicking off ESL One Katowice 2018 with the first day of groups here on the main stream! OG vs. ViCi Gaming Mineski-Dota vs. Complexity Gaming LGD-Gaming vs. Evil Geniuses... Natus Vincere vs. Fnatic Winner UB Quarter #1 vs. Winner UB Quarter #2 Winner UB Quarter #3 vs. Winner UB Quarter #4 See more,blob:https://www.facebook.com/dfef410c-5d20-40ab-93cb-3fc6c0f164d6;https://scontent-dub4-1.xx.fbcdn.net/v/t1.0-1/p50x50/26815008_298158917375549_6034695524123644414_n.jpg?oh=47bd6f946fa83b32052c841c0b82aa42&oe=5B129BA3;https://static.xx.fbcdn.net/rsrc.php/v3/yH/r/puB1EBEFl5T.png;https://scontent-dub4-1.xx.fbcdn.net/v/t15.0-10/27861786_314824995708941_4901742799356952576_n.jpg?oh=e718b5a3d63044d41d64b0206f9a046a&oe=5B4E6DF4;https://scontent-dub4-1.xx.fbcdn.net/v/t15.0-10/27861786_314824995708941_4901742799356952576_n.jpg?oh=e718b5a3d63044d41d64b0206f9a046a&oe=5B4E6DF4;https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/-PAXP-deijE.gif;https://scontent-dub4-1.xx.fbcdn.net/v/t1.0-0/s180x540/21731372_243744286150346_6459480406276574926_n.png?oh=c3351b4eccdc2e2d0fd93687843efe6f&oe=5B1EBD8D;https://scontent-dub4-1.xx.fbcdn.net/v/t1.0-1/p32x32/20228533_10158931899485304_4159644174857741083_n.jpg?oh=e74b583fbc12b341ee651af0cbaf21f5&oe=5B063786,,,,2018-02-20T16:00:46.675Z,Public,2018-02-20T16:01:21.315Z,2018-02-20T16:01:21.315Z,,,https://facebook.com/313928149131959,52000,2200,,947,,,9196,2000,
501531,100858346620905,Udemy,1829197917120264,"80% Off | The Ultimate Drawing Course - Beginner to Advanced;Over 37,000 students enrolled!;This 11-hour online course was designed to teach beginners the fundamentals of drawing -- from human faces and figures to realistic light and shadows. New to Udemy? Enroll today for a special discount!",https://scontent.fvie2-1.fna.fbcdn.net/v/t1.0-1/p32x32/14717285_1355206027852791_6693951318786797132_n.jpg?oh=fb8dc60cd96c745f8e6594509722aee1&oe=5A4085B2;https://scontent.fvie2-1.fna.fbcdn.net/v/t45.1600-4/p476x249/21271851_6093596572819_242040279215898624_n.png?oh=7c9818f8c917a058ccd810d48c8bf281&oe=5A415207;https://scontent.fvie2-1.fna.fbcdn.net/v/t1.0-1/p32x32/16266022_1344267892303160_5766787292800043864_n.jpg?oh=8ece17cc3dc40824b638cbcefa0e0ed5&oe=5A48A055,,,,2017-10-05T11:21:16.891Z,Public,2017-10-10T22:09:17.399Z,2017-10-10T22:09:17.399Z,,,https://facebook.com/1829197917120264,47000,1100,,281,,,841,1900,Dibujo;Drawing;Zeichnen,http://shoo.ly/2jse8Ft?ks=5079&prof=424&cid=132818817&url%5B0%5D=https%3A%2F%2Fwww.udemy.com%2Fcoupon%2Fdec%2F55d10301-a51d-45db-b5d2-98226e371b4d%2F%3Futm_source%3Dfacebook-row%26utm_medium%3Dudemyads%26utm_campaign%3DNEW-FB-PROS-NONP-ROW-Design-ALLDrawi;http://shoo.ly/2jse8Ft?ks=5079&prof=424&cid=132818817&url%5B0%5D=https%3A%2F%2Fwww.udemy.com%2Fcoupon%2Fdec%2F55d10301-a51d-45db-b5d2-98226e371b4d%2F%3Futm_source%3Dfacebook-row%26utm_medium%3Dudemyads%26utm_campaign%3DNEW-FB-PROS-NONP-ROW-Design-ALLDrawi;http://shoo.ly/2jse8Ft?ks=5079&prof=424&cid=132818817&url%5B0%5D=https%3A%2F%2Fwww.udemy.com%2Fcoupon%2Fdec%2F55d10301-a51d-45db-b5d2-98226e371b4d%2F%3Futm_source%3Dfacebook-row%26utm_medium%3Dudemyads%26utm_campaign%3DNEW-FB-PROS-NONP-ROW-Design-ALLDrawi;http://shoo.ly/2jse8Ft?ks=5079&prof=424&cid=132818817&url%5B0%5D=https%3A%2F%2Fwww.udemy.com%2Fcoupon%2Fdec%2F55d10301-a51d-45db-b5d2-98226e371b4d%2F%3Futm_source%3Dfacebook-row%26utm_medium%3Dudemyads%26utm_campaign%3DNEW-FB-PROS-NONP-ROW-Design-ALLDrawi
66129,687589164666184,MasterClass,1432391563519270,James Patterson Teaches Writing;Learn every part of his book writing process.;Author of 19 consecutive #1 New York Times best-sellers reveals his tricks of the trade.Übersetzung anzeigen,https://scontent-frt3-2.xx.fbcdn.net/v/t1.0-1/p32x32/11218752_833692573389175_8439642485307522335_n.jpg?oh=e0f7bfd4e643f6f026894c64206f274d&oe=5A5FC279;https://scontent-frt3-2.xx.fbcdn.net/v/t45.1600-4/p476x249/18341350_6088038396020_8338966261186691072_n.png?oh=36cfbec86c6b9e9156276f67533e1bdb&oe=5A52CA58;https://scontent-frt3-2.xx.fbcdn.net/v/t1.0-1/p32x32/15350645_1371837756167830_3246072092682573901_n.jpg?oh=bcc600561d76d24385a23c32bdff053f&oe=5A18E25D,,,,2017-09-08T14:24:36.692Z,Öffentlich,2017-09-08T14:25:18.148Z,2017-09-08T14:25:18.148Z,,,https://facebook.com/1432391563519270,45000,2400,,585,,,2100,9100,,
1731736,235006520242439,Call Me By Your Name,358348011241622,"You could win a trip to celebrate with the Call Me By Your Name cast at their pre-Oscar party! Donations to win benefit two incredible causes, enter HERE: http://bit.ly/Timothée-Armie-YOU",blob:https://www.facebook.com/0b5fd2f4-c8c5-42b2-99ba-20448f9ea1ee;https://scontent-vie1-1.xx.fbcdn.net/v/t1.0-1/p100x100/22489904_322902028119554_6191798449660195483_n.png?oh=37e70ab18c4e55b0647b725efd801c25&oe=5B21E240;https://scontent-vie1-1.xx.fbcdn.net/v/t15.0-10/27405741_358348597908230_5843034248629452800_n.jpg?oh=e97a8243b4ccdd2fe5c8aff8f68bf38f&oe=5ADD59E3;https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/-PAXP-deijE.gif,,,,2018-02-09T21:13:21.779Z,Public,2018-02-09T21:14:21.523Z,2018-02-09T21:14:21.523Z,,,https://facebook.com/358348011241622,33000,12000,1100,,,,6100,4300,Academy Awards;Berlin International Film Festival;Gay Pride;Independent-Film;LGBT;LGBT community;Oscar;Oscar/Bestes Originaldrehbuch;Tony Award;Toronto International Film Festival;Troye Sivan,
1754424,51752540096,Rockstar Games,10156084470340097,"The Vapid Hustler A shining example of what''s possible when old-world glamour slinks up next to the modern muscle car and asks \""My garage or yours?\"" Now at Legendary Motorsport in GTA Online... http://rsg.ms/88375a1 See more",https://scontent-dub4-1.xx.fbcdn.net/v/t1.0-1/p32x32/19598590_10155342859745097_5625982245151244814_n.png?oh=1f049d7296c545b208507e67a64bde3c&oe=5B0D62E8;https://scontent-dub4-1.xx.fbcdn.net/v/t1.0-0/s480x480/27658005_10156084470185097_51359724649829653_n.jpg?oh=b908c41f683ddab046833cf8583fec16&oe=5B0F2E21;https://scontent-dub4-1.xx.fbcdn.net/v/t1.0-1/p32x32/20228533_10158931899485304_4159644174857741083_n.jpg?oh=e74b583fbc12b341ee651af0cbaf21f5&oe=5B063786,,,,2018-02-15T12:50:20.371Z,Custom,2018-02-15T12:51:21.425Z,2018-02-15T12:51:21.425Z,,,https://facebook.com/10156084470340097,27000,2300,704,,,,3400,3200,,
1682877,156656398155,Primavera Sound,10156118056323156,#PrimaveraUnchained Tickets: http://bit.ly/ticketsPS18,blob:https://www.facebook.com/18196087-d90a-4580-be14-0ce1fed1848c;https://scontent-vie1-1.xx.fbcdn.net/v/t1.0-1/p50x50/22688828_10155855140343156_2107482115521785122_n.jpg?oh=4b2eccc25ffe11050ee99d96f2dfacc5&oe=5B216165;https://scontent-vie1-1.xx.fbcdn.net/v/t15.0-10/p720x720/27248795_10156118094993156_4121635850591141888_n.jpg?oh=b175f52aec9a729466958d685c280298&oe=5B1AE396;https://scontent-vie1-1.xx.fbcdn.net/v/t15.0-10/p720x720/27248795_10156118094993156_4121635850591141888_n.jpg?oh=b175f52aec9a729466958d685c280298&oe=5B1AE396;https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/-PAXP-deijE.gif;https://scontent-vie1-1.xx.fbcdn.net/v/t1.0-1/c0.8.32.32/p32x32/1621989_718914398143401_275825352_n.jpg?oh=3c0ff7303b2b771b68b47f0847efda67&oe=5AE5430C,,,,2018-01-29T14:45:32.518Z,Öffentlich,2018-01-29T14:46:28.928Z,2018-01-29T14:46:28.928Z,,,https://facebook.com/10156118056323156,14000,2900,,785,,,1800,4900,Noisey;npr music;Primavera Sound,
1579659,1469058796650970,Annie Leibovitz,10155930318848664,"Annie Leibovitz Teaches Photography;I am excited to announce, my MasterClass on photography is now live! masterclass.com/al",blob:https://www.facebook.com/99d0e611-ecaf-864d-a708-f708036d0c84;https://scontent-vie1-1.xx.fbcdn.net/v/t1.0-1/p32x32/25158307_2013459065544271_6368658946118894598_n.jpg?oh=6791782cc93d8e1883972d88cc68ad0a&oe=5AD080D6;https://scontent-vie1-1.xx.fbcdn.net/v/t15.0-10/p720x720/24541316_10155930318908664_3685457015166992384_n.jpg?oh=d45b7830a2762e9b20dbfef0ee2324ec&oe=5AD3758B;https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/-PAXP-deijE.gif;https://scontent-vie1-1.xx.fbcdn.net/v/t1.0-1/p32x32/25289436_1564312816979978_6231093464539337520_n.jpg?oh=ad6af2efdc2bd8a4fa066d44c3d03c8b&oe=5AB0FCF5,,,,2017-12-20T08:56:57.159Z,Öffentlich,2017-12-20T08:57:25.800Z,2017-12-20T08:57:25.800Z,,,https://facebook.com/10155930318848664,13000,1700,,280,,,993,1800,,
872996,487571865601,Happy Socks,1413623675422784,Get in the groove with The Beatles limited edition collection!  Available now! 👉 www.HappySocks.com/TheBeatles,blob:https://www.facebook.com/ca0579c5-2068-4e89-a797-6a7de5240f06;https://scontent-vie1-1.xx.fbcdn.net/v/t1.0-1/p50x50/22519407_10159542061555602_6543507968936038428_n.png?oh=e692f72b202184d071c5089b571b1b51&oe=5A61FD37;https://www.facebook.com/images/emoji.php/v9/f51/1/16/1f449.png;https://scontent-vie1-1.xx.fbcdn.net/v/t15.0-10/22731718_1413623685422783_4136188045898547200_n.jpg?oh=21fe458820233e92be2c6cd1dbc073cf&oe=5A80F6A6;https://www.facebook.com/rsrc.php/v3/y4/r/-PAXP-deijE.gif;https://www.facebook.com/rsrc.php/v3/y-/r/1z7Sk4QRFjY.png;https://www.facebook.com/rsrc.php/v3/y-/r/1z7Sk4QRFjY.png,,,,2017-10-25T05:23:41.454Z,Öffentlich,2017-10-25T05:24:19.941Z,2017-10-25T05:24:19.941Z,,,https://facebook.com/1413623675422784,9600,955,,253,,,2400,1700,The Beatles,
1660222,687589164666184,MasterClass,10156023261243664,Ron Howard Deconstructs Directing;The two-time Oscar winner demystifies the craft of directing.;Some call it “movie magic.” Director Ron Howard calls it a teachable craft.,blob:https://www.facebook.com/1c81e197-152c-a140-81c6-51852972ce05;https://scontent-vie1-1.xx.fbcdn.net/v/t1.0-1/p100x100/11218752_833692573389175_8439642485307522335_n.jpg?oh=dc643ea617237016aa76cfc2b6c73fe2&oe=5AF0B378;https://scontent-vie1-1.xx.fbcdn.net/v/t15.0-10/24594655_10156023261398664_3936646098709381120_n.jpg?oh=cea382b59810d513a96a0deb037abc31&oe=5AF8EB2B;https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/-PAXP-deijE.gif;https://scontent-vie1-1.xx.fbcdn.net/v/t1.0-1/p100x100/22406485_10154746709451854_2821891735081782313_n.jpg?oh=1eba04f9ace90247632731807aa8fcdf&oe=5AF14195,,,,2018-01-19T09:15:56.665Z,Öffentlich,2018-01-19T09:16:27.305Z,2018-01-19T09:16:27.305Z,,,https://facebook.com/10156023261243664,6900,951,,152,,,666,1000,British Film Institute;Visual effects,
1709523,108803784913,Paddy Power,10156199704859914,Americans reading Scottish Twitter...,blob:https://www.facebook.com/84bf58b7-537a-4c2a-9c6c-abebb6be3f81;https://scontent-lht6-1.xx.fbcdn.net/v/t1.0-1/p32x32/15027516_10154766674669914_41773215406349054_n.jpg?oh=2c12125152e0a3730d6ec3d373a45b28&oe=5AE0C025;https://scontent-lht6-1.xx.fbcdn.net/v/t15.0-10/p720x720/27260682_10156199719159914_8828971714118418432_n.jpg?oh=05db81a2b54ff97a22977d39f1f25386&oe=5AE30DD3;https://scontent-lht6-1.xx.fbcdn.net/v/t15.0-10/p720x720/27260682_10156199719159914_8828971714118418432_n.jpg?oh=05db81a2b54ff97a22977d39f1f25386&oe=5AE30DD3;https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/-PAXP-deijE.gif;https://scontent-lht6-1.xx.fbcdn.net/v/t1.0-1/p32x32/12494963_10207942656666299_265697280238224145_n.jpg?oh=05dc195c4709323f24cdc95218cf7cab&oe=5B1FFCF5,,,,2018-02-05T12:40:39.593Z,Custom,2018-02-05T12:41:21.095Z,2018-02-05T12:41:21.095Z,,,https://facebook.com/10156199704859914,6500,128,1800,,,,4800,2700,,
1562740,729627343834501,Kialo,1120121358118429,"Kialo: Thoughtful. Friendly. Debate.;Looking for a more civil place to discuss the big issues? After five years of development, we welcome you to Kialo, a system designed for thoughtful debate.;Sick of the internet shouting factory?",https://scontent-ort2-2.xx.fbcdn.net/v/t1.0-1/p50x50/21616560_1069454176518481_4220001091560628586_n.png?oh=5d5c6ad388c748ab6fa56d65f39db91f&oe=5AD1D66B;https://scontent-ort2-2.xx.fbcdn.net/v/t45.1600-4/c0.16.476.249/p476x249/21901353_23842700728200558_7878446841073762304_n.png?oh=725b8bc07efad8d1185592303a4efe5d&oe=5ABE26C2,,,,2017-12-15T02:05:03.778Z,Public,2017-12-15T02:05:29.203Z,2017-12-15T02:05:29.203Z,,,https://facebook.com/1120121358118429,5300,227,221,,,,1000,1100,Dagbladet;Der Standard;Die Presse;Die Welt;Die Zeit;Economics;Nachhaltigkeit;Neue Zürcher Zeitung;Nonprofit organization;quora;Sociology;Süddeutsche Zeitung;Sustainability;The Atlantic;The Guardian;The New York Times;Zrównoważony rozwój,
1735346,1472337796148384,The Wire Fans,1472357936146370,👕Awesome Christmas Gift! Get yours here =>https://goo.gl/Yf8AYq Hoodies and sweatshirt also available.,https://scontent-lht6-1.xx.fbcdn.net/v/t1.0-1/c29.205.582.582/s50x50/23795000_1472352122813618_5550446455595604592_n.jpg?oh=b222be6f1f6378f977ff8c55bb052edd&oe=5B2589A5;https://static.xx.fbcdn.net/images/emoji.php/v9/fec/1/16/1f455.png;https://scontent-lht6-1.xx.fbcdn.net/v/t1.0-0/s480x480/23755236_1472357792813051_7532818066112851322_n.jpg?oh=8535300b9efd96e9e5842023645ffaf4&oe=5B23D958;https://scontent-lht6-1.xx.fbcdn.net/v/t1.0-1/p32x32/12494963_10207942656666299_265697280238224145_n.jpg?oh=05dc195c4709323f24cdc95218cf7cab&oe=5B1FFCF5,,,,2018-02-11T12:53:22.079Z,Custom,2018-02-11T12:54:22.556Z,2018-02-11T12:54:22.556Z,,,https://facebook.com/1472357936146370,5300,669,221,,,,1268,520,,
1779576,687589164666184,MasterClass,10155984776543664,"Thomas Keller Teaches Cooking Techniques;Join Chef Thomas Keller in his Kitchen;Baking, blanching, braising - Learn cooking essentials from the chef behind Per Se and The French Laundry.",blob:https://www.facebook.com/d68cf042-1204-4aac-b724-c7aab6cfac82;https://scontent-dub4-1.xx.fbcdn.net/v/t1.0-1/p32x32/11218752_833692573389175_8439642485307522335_n.jpg?oh=5f3bf906e267dc5ed36d16f99844c1ed&oe=5B4D1079;https://scontent-dub4-1.xx.fbcdn.net/v/t15.0-10/24543851_10155984776703664_7513847857590304768_n.jpg?oh=7108dfdf1da44eec25d0fdcbda469e09&oe=5B05E560;https://scontent-dub4-1.xx.fbcdn.net/v/t15.0-10/24543851_10155984776703664_7513847857590304768_n.jpg?oh=7108dfdf1da44eec25d0fdcbda469e09&oe=5B05E560;https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/-PAXP-deijE.gif;https://scontent-dub4-1.xx.fbcdn.net/v/t1.0-1/p32x32/13938560_10153932619648178_4014496863233648865_n.jpg?oh=c8afc8c3459fadfcff0ed4d5a09cc089&oe=5B4BBF01,,,,2018-02-21T12:33:47.284Z,Public,2018-02-21T12:34:22.079Z,2018-02-21T12:34:22.079Z,,,https://facebook.com/10155984776543664,5000,591,,47,,,348,633,,
1766251,276157035868006,In the NOW,964244600392576,The Vatican''s spent HOW MUCH compensating sex abuse victims?!,blob:https://www.facebook.com/6c1617a6-6fa9-4cb5-9a81-c74b3d8a5a70;https://scontent-lht6-1.xx.fbcdn.net/v/t1.0-1/p50x50/16473422_759795404170831_3613974884009604334_n.jpg?oh=2afd58df67e464621a551d05a13a6039&oe=5B24C4C6;https://scontent-lht6-1.xx.fbcdn.net/v/t15.0-10/27259675_964307443719625_2314557600936493056_n.jpg?oh=41768a2c2d61e94e5c10cdb20023bb9c&oe=5B1F0F3C;https://scontent-lht6-1.xx.fbcdn.net/v/t15.0-10/27259675_964307443719625_2314557600936493056_n.jpg?oh=41768a2c2d61e94e5c10cdb20023bb9c&oe=5B1F0F3C;https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/-PAXP-deijE.gif;https://scontent-lht6-1.xx.fbcdn.net/v/t1.0-1/p32x32/12494963_10207942656666299_265697280238224145_n.jpg?oh=05dc195c4709323f24cdc95218cf7cab&oe=5B1FFCF5,,,,2018-02-18T12:42:04.167Z,Public,2018-02-18T12:42:20.767Z,2018-02-18T12:42:20.767Z,,,https://facebook.com/964244600392576,4300,,644,,,1900,1100,29000,,
124235,1238374586212820,Promo,10154890129747197,"Make Awesome Marketing Videos in 5 Minutes;Footage, music and editor Included. Just add your messages and logo!;Need a Great  Video for Your Business? We Got You.  Over 3M Video Templates - Just Add Your Message & Logo to Make Them Your Own!",blob:https://www.facebook.com/77a2b04d-ab2a-4b77-a71a-c65f740c00bd;https://scontent.ftxl1-1.fna.fbcdn.net/v/t1.0-1/p50x50/14141609_1255549794495299_9217595129022273374_n.png?oh=6cf1a0bd98c9dfc859dec6466c2eddcc&oe=5A3E06AF;https://scontent.ftxl1-1.fna.fbcdn.net/v/t15.0-10/21826689_10154890129777197_3570347802825326592_n.jpg?oh=f772b74d5672ec923b1338da51d8483d&oe=5A48823F;https://scontent.ftxl1-1.fna.fbcdn.net/v/t15.0-10/21826689_10154890129777197_3570347802825326592_n.jpg?oh=f772b74d5672ec923b1338da51d8483d&oe=5A48823F;https://scontent.ftxl1-1.fna.fbcdn.net/v/t15.0-10/p480x480/21826689_10154890129777197_3570347802825326592_n.jpg?oh=83bde1b18770f25d25f4b2192c7a3847&oe=5A5F1397;https://scontent.ftxl1-1.fna.fbcdn.net/v/t1.0-1/c0.0.32.32/p32x32/283577_364646436957759_2087032732_n.jpg?oh=b962c8d2f738a7ef81f2f4e0209c12ae&oe=5A54B8AE,,,,2017-09-18T14:40:46.873Z,Öffentlich,2017-09-18T14:41:20.433Z,2017-09-18T14:41:20.433Z,,,https://facebook.com/10154890129747197,3200,164,134,,,,796,951,,
1790014,175645722897728,Cool Tech Trends,10155168979690598,Glasses Wearers Everywhere Are In Love With This New NASA-Approved Cleaning Technology;Don''t clean your glasses again until you read this;⚠️  Attention people with glasses ⚠️ ⛔️  Don''t clean your dirty glasses until you''ve seen what this thing can do This carbon fiber technology puts an end to dirty and scratched glasses!...  ➡️  Click here to learn more: https://goo.gl/4e7MRY See more,blob:https://www.facebook.com/444c8f08-8785-4745-b9ab-4a960d7dbf20;https://scontent-dub4-1.xx.fbcdn.net/v/t1.0-1/p50x50/23658623_353336485128650_8652073960199312108_n.jpg?oh=67868e8d68eb3b5672dc2da3319c6010&oe=5B4CEEF4;https://static.xx.fbcdn.net/images/emoji.php/v9/fdc/1/16/26a0.png;https://static.xx.fbcdn.net/images/emoji.php/v9/fdc/1/16/26a0.png;https://static.xx.fbcdn.net/images/emoji.php/v9/fbd/1/16/26d4.png;https://static.xx.fbcdn.net/images/emoji.php/v9/f9e/1/16/27a1.png;https://scontent-dub4-1.xx.fbcdn.net/v/t15.0-10/27414880_10155168979735598_5335551525798281216_n.jpg?oh=686a962ab4c0bac2a66cc7ab0f0bb7db&oe=5B0143A1;https://scontent-dub4-1.xx.fbcdn.net/v/t15.0-10/27414880_10155168979735598_5335551525798281216_n.jpg?oh=686a962ab4c0bac2a66cc7ab0f0bb7db&oe=5B0143A1;https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/-PAXP-deijE.gif;https://scontent-dub4-1.xx.fbcdn.net/v/t1.0-1/p32x32/13938560_10153932619648178_4014496863233648865_n.jpg?oh=c8afc8c3459fadfcff0ed4d5a09cc089&oe=5B4BBF01,,,,2018-02-23T10:56:31.204Z,Public,2018-02-23T10:57:21.721Z,2018-02-23T10:57:21.721Z,,,https://facebook.com/10155168979690598,3200,155,,194,,,1088,1400,,
1768800,6542793033,Nick Cave & The Bad Seeds,10155343654563034,Nick Cave & The Bad Seeds - Live in Copenhagen;One night only. Find your nearest screening and book tickets online.;New live concert film ‘DISTANT SKY - Nick Cave & The Bad Seeds Live in Copenhagen’ will screen in cinemas worldwide for one night only on 12 April. Find your nearest screening & buy tickets here: distantskyfilm.com,https://scontent-dub4-1.xx.fbcdn.net/v/t1.0-1/p50x50/63132_10151173693753034_2079089388_n.jpg?oh=bff3d029703d8ef552d1b270009b4b08&oe=5B229CAA;https://scontent-dub4-1.xx.fbcdn.net/v/t45.1600-4/c0.23.476.249/p476x249/27699692_23842741231260293_4392728134705741824_n.png?oh=84363f7452cef18cca1dc84179bbb137&oe=5B0D33FE;https://scontent-dub4-1.xx.fbcdn.net/v/t1.0-1/p32x32/20228533_10158931899485304_4159644174857741083_n.jpg?oh=e74b583fbc12b341ee651af0cbaf21f5&oe=5B063786,,,,2018-02-19T09:53:34.388Z,Public,2018-02-19T09:54:23.210Z,2018-02-19T09:54:23.210Z,,,https://facebook.com/10155343654563034,2700,268,,46,,,225,321,,
1763119,244468075603032,BIRCHBOX,1837090196320338,"Get the UK’s No.1 Beauty Box;Just £10 per month, plus £2.95 P&P;Discover the best in beauty with 5 personalised treats from Birchbox. It’s like a present to yourself every month!",blob:https://www.facebook.com/b0cbe5e5-20ea-4f87-b4da-1564463bfd5d;https://scontent-dub4-1.xx.fbcdn.net/v/t1.0-1/p32x32/27336646_1563572797025880_3958337941767076569_n.jpg?oh=ed297fe1801ec0a6963994f101eef631&oe=5B1C0416;https://scontent-dub4-1.xx.fbcdn.net/v/t15.0-10/22749671_1837090256320332_8946199797035958272_n.jpg?oh=279fbfe5e68f185c64bc87c12988019a&oe=5AD86827;https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/-PAXP-deijE.gif;https://scontent-dub4-1.xx.fbcdn.net/v/t1.0-1/p32x32/23380323_10155930210191584_2453372300567251450_n.jpg?oh=e75a000a96028d595f817f8e4e6a2fc3&oe=5B092520,,,,2018-02-17T11:07:56.548Z,Public,2018-02-17T11:08:21.918Z,2018-02-17T11:08:21.918Z,,,https://facebook.com/1837090196320338,2700,146,13,,,,782,254,,
1637000,1238374586212820,Promo,10155050464582197,"Your Own Marketing Videos in 5 Minutes;Promo gives you access to 3M+ quality videos, licensed music and a built-in text editor for creating stunning video content that works.;Making videos for your business has never been so easy.",blob:https://www.facebook.com/e4c20339-de0d-4806-9944-30613fb09b9d;https://scontent-yyz1-1.xx.fbcdn.net/v/t1.0-1/p100x100/14141609_1255549794495299_9217595129022273374_n.png?oh=ea87a46a337509e3e153b4679734938f&oe=5AE677F9;https://scontent-yyz1-1.xx.fbcdn.net/v/t15.0-10/23721417_10155050464637197_302905244315025408_n.jpg?oh=89a3990949544fc2656ebd0f9ca03ef4&oe=5AE872EB;https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/-PAXP-deijE.gif;https://scontent-yyz1-1.xx.fbcdn.net/v/t1.0-1/p100x100/25594155_10156035996839680_2037981915976576362_n.jpg?oh=7b5394d1e7f69117a3ee1a55724a49fa&oe=5AEC2064,,,,2018-01-11T20:14:33.974Z,Public,2018-01-11T20:15:28.252Z,2018-01-11T20:15:28.252Z,,,https://facebook.com/10155050464582197,2600,90,,23,,,438,610,,
1693831,247930778644443,RTÉ2,1330850070352503,** NEW SERIES **  The Young Offenders starts 9.30pm Thursday February 8th on RTÉ2!,blob:https://www.facebook.com/38136064-7e47-45f0-bfc4-c574d96cb79a;https://scontent-lht6-1.xx.fbcdn.net/v/t1.0-1/p32x32/10805846_596424637128387_3823104120716272604_n.jpg?oh=377438cd9711a9893e12fee1c25d8ba5&oe=5ADD62C9;https://scontent-lht6-1.xx.fbcdn.net/v/t15.0-10/27406794_1330853003685543_6044296184191778816_n.jpg?oh=92ff933718a039a882a84b4f948e40ef&oe=5AE288C0;https://scontent-lht6-1.xx.fbcdn.net/v/t15.0-10/27406794_1330853003685543_6044296184191778816_n.jpg?oh=92ff933718a039a882a84b4f948e40ef&oe=5AE288C0;https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/-PAXP-deijE.gif;https://scontent-lht6-1.xx.fbcdn.net/v/t1.0-1/p32x32/12494963_10207942656666299_265697280238224145_n.jpg?oh=05dc195c4709323f24cdc95218cf7cab&oe=5B1FFCF5,,,,2018-01-31T16:15:27.671Z,Custom,2018-01-31T16:16:30.908Z,2018-01-31T16:16:30.908Z,,,https://facebook.com/1330850070352503,2600,89,219,,,,1300,254,,
